,product_name,energy_100g,fat_100g,saturated-fat_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,calcium_100g,iron_100g,nutrition-score-fr_100g,nutrition-score-uk_100g
5015,diced tomatoes,24.110733835537836,0.0,0.0,0.0,0.0,1.1208804219517077,0.5187111124174709,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
5017,whole peeled tomatoes,24.110733835537836,0.0,0.0,0.0,0.0,1.1208804219517077,0.5187111124174709,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
5018,petite diced tomatoes,24.110733835537836,0.0,0.0,0.0,0.0,1.1208804219517077,0.5187111124174709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5020,petite diced tomatoes,24.110733835537836,0.0,0.0,0.0,0.0,1.1208804219517077,0.5187111124174709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5131,jalapenos slices,20.915285161634436,0.0,0.0,0.0,0.0,0.9840351650473652,0.0,0.0,0.0,0.37052613021911696,0.055840522078861525,0.0,0.0,10.0,10.0
5133,green enchilada sauce,20.915285161634436,0.0,0.0,0.0,0.0,0.9840351650473652,0.0,0.0,0.0,0.28759519145069784,0.0,0.0,0.0,7.0,7.0
5191,apple cider vinegar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5200,organic chicken broth,4.230246161242111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
5201,chicken broth,4.230246161242111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5202,vegetable broth,10.205901688142003,0.0,0.0,0.0,0.0,0.2147475509596464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
5218,"select, chicken stock",12.418316378495678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149510582306246,0.0,0.0,0.0,0.0,1.0,1.0
5678,mild salsa,20.915285161634436,0.0,0.0,0.0,0.0,1.007242224507648,0.5948418720430189,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
5760,gelatin snacks,8.998443877042178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06612924841186883,0.0,0.0,0.0,0.0,0.0,0.0
5774,"unsweetened almond-milk, original",20.915285161634436,0.01219041057054495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6038,organic baby spinach leaves,26.22505391408309,0.0,0.0,0.0,0.0,1.0221184730395447,0.0,0.25646948293272404,0.15458111205447744,0.0,0.0,0.0,0.0,-4.0,-4.0
6040,organic baby spinach,26.22505391408309,0.0,0.0,0.0,0.0,1.0221184730395447,0.0,0.25646948293272404,0.15458111205447744,0.0,0.0,0.0,0.0,-4.0,-4.0
6046,whole basil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6047,bay leaves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6048,garlic salt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405087543574384,0.21121765556236405,0.0,0.0,10.0,10.0
6049,italian seasoning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6050,pizza topper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40507964434110566,0.2112176157153159,0.0,0.0,10.0,10.0
6051,pulled bbq seasoning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40490223386030966,0.2112103410498897,0.0,0.0,10.0,10.0
6052,rosemary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6053,sea salt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4050892440780137,0.21121766043531565,0.0,0.0,10.0,10.0
6215,organic diced tomatoes in juice,23.381815256781973,0.0,0.0,0.0,0.0,1.200770014011762,0.5771826208437137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6220,diced tomatoes in juice,23.381815256781973,0.0,0.0,0.0,0.0,1.200770014011762,0.5771826208437137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6230,beef broth,12.418316378495678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
6231,garlic infused chicken broth,14.673447049360783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
6233,organic chicken broth,4.230246161242111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
6235,organic vegetable broth,10.205901688142003,0.0,0.0,0.0,0.0,0.2147475509596464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
6290,"diced tomatoes and green chilies, original",20.915285161634436,0.0,0.0,0.0,0.0,0.9800577950843907,0.5187111124174709,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6372,chinese stir - fry vegetables,26.22505391408309,0.0,0.0,0.0,0.0,1.0221184730395447,0.0,0.13203395991155717,0.10177981417318517,0.0,0.0,0.0,0.0,-1.0,-1.0
6379,won ton soup base mix,0.0,0.0,0.0,0.0,0.0,2.083753106091978,0.7228333512506424,0.0,0.0,0.405080461186591,0.21121762111559708,0.0,0.0,18.0,18.0
6380,"sushi ginger, gari",0.0,0.0,0.0,0.0,0.0,1.0293875044328313,0.0,0.0,0.0,0.37084396064962677,0.058568862158531416,0.0,0.0,10.0,10.0
6437,sushi ginger gari,0.0,0.0,0.0,0.0,0.0,1.0293875044328313,0.0,0.0,0.0,0.37084396064962677,0.058568862158531416,0.0,0.0,10.0,10.0
6453,whole baby sweet corn,26.22505391408309,0.0,0.0,0.0,0.0,1.0221184730395447,0.0,0.25646948293272404,0.10177981417318517,0.0,0.0,0.0,0.0,-1.0,-1.0
6466,original aloe vera drink,16.526307196694944,0.0,0.0,0.0,0.0,0.9840351650473652,0.588230930818469,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
6467,aloe vera drink,16.526307196694944,0.0,0.0,0.0,0.0,0.9840351650473652,0.588230930818469,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
6478,whole baby sweet corn,26.22505391408309,0.0,0.0,0.0,0.0,1.0221184730395447,0.0,0.25646948293272404,0.10177981417318517,0.0,0.0,0.0,0.0,-1.0,-1.0
6485,baby corn,26.22505391408309,0.0,0.0,0.0,0.0,1.0221184730395447,0.0,0.25646948293272404,0.10177981417318517,0.0,0.0,0.0,0.0,-1.0,-1.0
6544,pieces and stems mushrooms,20.915285161634436,0.0,0.0,0.0,0.0,0.816387404865902,0.0,0.0,0.15083596011564507,0.0,0.0,0.0,0.0,1.0,1.0
6545,pieces and stems mushrooms,20.915285161634436,0.0,0.0,0.0,0.0,0.816387404865902,0.0,0.0,0.15083596011564507,0.0,0.0,0.0,0.0,1.0,1.0
6546,whole mushrooms,20.915285161634436,0.0,0.0,0.0,0.0,0.816387404865902,0.0,0.0,0.15083596011564507,0.0,0.0,0.0,0.0,1.0,1.0
6642,restaurant style salsa bowls,20.122328495230843,0.0,0.0,0.0,0.0,1.224856184913674,0.3589189027057226,0.22078217802710345,0.14880421850282663,0.17142460221359745,0.0,0.0,0.0,2.0,2.0
6710,cut green beans,13.696618718969496,0.0,0.0,0.0,0.0,0.5181205771440118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6762,chicken broth,4.230246161242111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
7001,tomatoes diced in rich juice,23.381815256781973,0.0,0.0,0.0,0.0,1.205695928590789,0.5784839776842223,0.22078217802710345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7003,sauerkraut,0.0,0.0,0.0,0.0,0.0,0.9840351650473652,0.0,0.2634202349280369,0.0,0.2619260154968711,0.0,0.0,0.0,2.0,2.0
7004,whole grain beans,20.915285161634436,0.0,0.0,0.0,0.0,0.9800577950843907,0.36198553804159694,0.23007323912135494,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7005,cut green beans,20.915285161634436,0.0,0.0,0.0,0.0,0.9800577950843907,0.36198553804159694,0.23007323912135494,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7011,"petite-cut, tomatoes, diced with garlic, oregano & basil",24.110733835537836,0.0,0.0,0.0,0.0,0.9800577950843907,0.5870736073344917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7012,"ready-cut, diced tomatoes",20.122328495230843,0.0,0.0,0.0,0.0,0.7491255341708305,0.3428957418723535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7013,"ready-cut, diced tomatoes",20.122328495230843,0.0,0.0,0.0,0.0,0.7491255341708305,0.3428957418723535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7014,"ready-cut, diced tomatoes",24.110733835537836,0.0,0.0,0.0,0.0,0.9800577950843907,0.5870736073344917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7017,"ready-cut, tomatoes, diced with green chilies & spices",20.122328495230843,0.0,0.0,0.0,0.0,0.9512800594439157,0.5065626487279106,0.22078217802710345,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7018,"petite-cut, tomatoes, diced in rich juice",23.381815256781973,0.0,0.0,0.0,0.0,1.205695928590789,0.5784839776842223,0.22078217802710345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7053,organic hot stuff biologique,0.0,0.0,0.0,0.0,0.0,1.8651406065720677,0.0,0.0,0.0,0.38386537508385565,0.1502259500042765,0.0,0.0,10.0,10.0
7069,prepared horseradish,0.0,0.0,0.0,0.0,0.0,1.8651406065720677,0.0,0.0,0.0,0.37302999232604156,0.07670643762667595,0.0,0.0,10.0,10.0
7174,asparagus spears,20.122328495230843,0.0,0.0,0.0,0.0,0.7428646720579557,0.336145966317047,0.0,0.14672474139963917,0.0,0.0,0.0,0.0,2.0,2.0
7233,"100% juice, tomato",24.110733835537836,0.0,0.0,0.0,0.0,1.12677145253246,0.5606801981972991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7257,diced tomatoes,20.915285161634436,0.0,0.0,0.0,0.0,1.1208804219517077,0.5187111124174709,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7259,petite diced tomatoes,24.110733835537836,0.0,0.0,0.0,0.0,1.1208804219517077,0.5187111124174709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7430,cut green beans,13.696618718969496,0.0,0.0,0.0,0.0,0.5181205771440118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7538,distilled white vinegar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7548,vegetable stock,10.205901688142003,0.0,0.0,0.0,0.0,0.4699059226215728,0.19216385230391977,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
7622,petite diced tomatoes,24.110733835537836,0.0,0.0,0.0,0.0,1.1208804219517077,0.5187111124174709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7680,100% juice,24.110733835537836,0.0,0.0,0.0,0.0,1.12677145253246,0.5606801981972991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7683,"100% juice, tomato",24.110733835537836,0.0,0.0,0.0,0.0,1.12677145253246,0.5606801981972991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7684,100% vegetable juice,24.110733835537836,0.0,0.0,0.0,0.0,1.12677145253246,0.588230930818469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7685,"asparagus spears, cuts and tips",20.915285161634436,0.0,0.0,0.0,0.0,0.7852585749557525,0.3679882300248551,0.0,0.149510582306246,0.0,0.0,0.0,0.0,1.0,1.0
7687,green beans,20.915285161634436,0.0,0.0,0.0,0.0,0.9840351650473652,0.3679882300248551,0.23007323912135494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7688,green beans,20.915285161634436,0.0,0.0,0.0,0.0,0.9840351650473652,0.3679882300248551,0.23007323912135494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7689,blue lake green beans,20.915285161634436,0.0,0.0,0.0,0.0,0.9840351650473652,0.3679882300248551,0.23007323912135494,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0
7690,blue lake green beans,20.915285161634436,0.0,0.0,0.0,0.0,0.9840351650473652,0.3679882300248551,0.23007323912135494,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0
7691,french style green beans,20.915285161634436,0.0,0.0,0.0,0.0,0.9840351650473652,0.3679882300248551,0.23007323912135494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7692,golden wax beans,20.915285161634436,0.0,0.0,0.0,0.0,0.9840351650473652,0.3679882300248551,0.23007323912135494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7735,sauerkraut shredded,20.915285161634436,0.0,0.0,0.0,0.0,0.9840351650473652,0.0,0.2634202349280369,0.15514555950442968,0.2619260154968711,0.0,0.0,0.0,0.0,0.0
7738,whole peeled tomatoes,24.110733835537836,0.0,0.0,0.0,0.0,1.1208804219517077,0.5187111124174709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7739,diced tomatoes with green chilies,24.110733835537836,0.0,0.0,0.0,0.0,1.1208804219517077,0.5187111124174709,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7740,diced tomatoes,24.110733835537836,0.0,0.0,0.0,0.0,1.1208804219517077,0.5187111124174709,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
7742,diced tomatoes,24.110733835537836,0.0,0.0,0.0,0.0,1.1208804219517077,0.5870736073344917,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7744,diced tomatoes,26.22505391408309,0.0,0.0,0.0,0.0,1.306569504329494,0.6217828001335501,0.22078217802710345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7745,whole peeled tomatoes,24.110733835537836,0.0,0.0,0.0,0.0,1.1208804219517077,0.5187111124174709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7747,diced tomatoes,24.110733835537836,0.0,0.0,0.0,0.0,1.1208804219517077,0.5187111124174709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7750,diced tomatoes,24.110733835537836,0.0,0.0,0.0,0.0,1.1208804219517077,0.5187111124174709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7772,chicken broth,4.230246161242111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
7783,chicken broth,7.699107049684906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
7784,chicken broth,4.230246161242111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
7785,100% juice,24.110733835537836,0.0,0.0,0.0,0.0,1.12677145253246,0.521002818939498,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
7786,100% vegetable juice,24.110733835537836,0.0,0.0,0.0,0.0,1.12677145253246,0.588230930818469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7865,blue lake green beans cut,20.915285161634436,0.0,0.0,0.0,0.0,0.9840351650473652,0.3679882300248551,0.23007323912135494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7866,green beans,20.915285161634436,0.0,0.0,0.0,0.0,0.9840351650473652,0.3679882300248551,0.23007323912135494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7881,mushrooms whole button,22.451723811411036,0.0,0.0,0.0,0.0,0.7268951024829493,0.0,0.20826897023949872,0.15450728016197612,0.0,0.0,0.0,0.0,0.0,0.0
7882,"mushrooms, stems & speces",22.451723811411036,0.0,0.0,0.0,0.0,0.7268951024829493,0.0,0.20826897023949872,0.15450728016197612,0.0,0.0,0.0,0.0,-3.0,-3.0
7883,mushrooms sliced button,22.451723811411036,0.0,0.0,0.0,0.0,0.7268951024829493,0.0,0.20826897023949872,0.15450728016197612,0.0,0.0,0.0,0.0,0.0,0.0
7884,mushrooms stems & pieces,22.451723811411036,0.0,0.0,0.0,0.0,0.7268951024829493,0.0,0.20826897023949872,0.15450728016197612,0.0,0.0,0.0,0.0,0.0,0.0
7885,mushrooms stems & pieces,22.451723811411036,0.0,0.0,0.0,0.0,0.7268951024829493,0.0,0.20826897023949872,0.15450728016197612,0.0,0.0,0.0,0.0,0.0,0.0
7960,chicken broth,7.699107049684906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
7961,regular beef broth,7.699107049684906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
7979,diced tomatoes,24.110733835537836,0.0,0.0,0.0,0.0,1.1208804219517077,0.5187111124174709,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
8065,regular chicken broth,12.418316378495678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
8380,"diced green chilies, mild",21.691338718414656,0.0,0.0,0.0,0.0,1.0293875044328313,0.0,0.26426062988335886,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
8396,original diced tomato with green chilies,20.915285161634436,0.0,0.0,0.0,0.0,0.9800577950843907,0.5187111124174709,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
8480,diced tomatoes,24.110733835537836,0.0,0.0,0.0,0.0,1.1208804219517077,0.5870736073344917,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
8561,chili powder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40454491859735614,0.2111625816457545,0.0,0.0,10.0,10.0
8562,poultry seasoning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4050743145696674,0.21121757342957156,0.0,0.0,10.0,10.0
8564,lemon pepper seasoning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4050711573336509,0.2112175426976456,0.0,0.0,10.0,10.0
8576,bean sprouts in water,16.526307196694944,0.0,0.0,0.0,0.0,0.7268951024829493,0.0,0.20826897023949872,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0
8580,marinated mushrooms with old world italian style seasonings,20.915285161634436,0.0,0.0,0.0,0.0,0.9840351650473652,0.0,0.0,0.0,0.3524736741614448,0.0,0.0,0.0,9.0,9.0
8638,chicken broth,4.230246161242111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015566378193755805,0.0,0.0,0.0,4.0,4.0
8639,beef broth,7.699107049684906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
8640,chicken broth,4.230246161242111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
8658,vegetable oil cooking spray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8749,crushed red pepper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9002,cut green beans,20.915285161634436,0.0,0.0,0.0,0.0,0.9840351650473652,0.3679882300248551,0.23007323912135494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9003,french style green beans,20.915285161634436,0.0,0.0,0.0,0.0,0.9840351650473652,0.3679882300248551,0.23007323912135494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9011,whole peeled tomatoes,24.110733835537836,0.0,0.0,0.0,0.0,1.1208804219517077,0.5870736073344917,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9016,tomato juice with added vitamin c,24.110733835537836,0.0,0.0,0.0,0.0,1.12677145253246,0.5606801981972991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9022,"broth, chicken",7.699107049684906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015566378193755805,0.0,0.0,0.0,4.0,4.0
9064,cajun seasoning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4050804035335259,0.2112176207439671,0.0,0.0,10.0,10.0
9212,new deli york kosher dill pickle,0.0,0.0,0.0,0.0,0.0,1.0293875044328313,0.0,0.0,0.0,0.3457141149829662,0.0,0.0,0.0,9.0,9.0
9213,authentic deli york spicy kosher dill pickle,0.0,0.0,0.0,0.0,0.0,1.0293875044328313,0.0,0.0,0.0,0.3457141149829662,0.0,0.0,0.0,9.0,9.0
9214,horseradish kosher dill deli pickle,0.0,0.0,0.0,0.0,0.0,1.1791904324256202,0.0,0.0,0.0,0.3596411399853489,0.0,0.0,0.0,10.0,10.0
9496,organic power greens,26.22505391408309,0.0,0.0,0.0,0.0,1.0221184730395447,0.0,0.25646948293272404,0.15458111205447744,0.0,0.0,0.0,0.0,-3.0,-3.0
9497,organic romaine leaves,16.526307196694944,0.0,0.0,0.0,0.0,0.7397073962054344,0.0,0.13203395991155717,0.10177981417318517,0.0,0.0,0.0,0.0,-1.0,-1.0
9502,organic cut green beans,20.915285161634436,0.0,0.0,0.0,0.0,0.9840351650473652,0.3679882300248551,0.23007323912135494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9506,organic petite diced tomatoes,24.110733835537836,0.0,0.0,0.0,0.0,1.12677145253246,0.521002818939498,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9507,organic diced tomatoes with green chilies,20.915285161634436,0.0,0.0,0.0,0.0,1.0015434109600063,0.37949527643326014,0.23007323912135494,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9517,organic diced tomatoes,22.451723811411036,0.0,0.0,0.0,0.0,1.0773745118329554,0.49731087519085926,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
9627,diced tomatoes,24.110733835537836,0.0,0.0,0.0,0.0,1.1208804219517077,0.5187111124174709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9638,beef broth,12.418316378495678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11210729346192204,0.0,0.0,0.0,0.0,3.0,3.0
9764,beef broth,7.699107049684906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
9809,real brewed tea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9819,"lake, electrolyte water",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9969,"fruit juice blend, sparkling green coffee energy beverage",26.22505391408309,0.0,0.0,0.0,0.0,1.4613825999177332,0.6601177094863379,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10107,"glk foods llc, kissling's sauerkraut",20.915285161634436,0.0,0.0,0.0,0.0,0.9840351650473652,0.588230930818469,0.2634202349280369,0.0,0.2619260154968711,0.0,0.0,0.0,2.0,2.0
10217,fresh spinach,26.22505391408309,0.0,0.0,0.0,0.0,1.0221184730395447,0.0,0.25646948293272404,0.15458111205447744,0.0,0.0,0.0,0.0,-4.0,-4.0
10218,baby spinach,26.22505391408309,0.0,0.0,0.0,0.0,1.0221184730395447,0.0,0.25646948293272404,0.15458111205447744,0.0,0.0,0.0,0.0,-4.0,-4.0
10219,classic spinach epinards,26.22505391408309,0.0,0.0,0.0,0.0,1.0221184730395447,0.0,0.25646948293272404,0.15458111205447744,0.0,0.0,0.0,0.0,-4.0,-4.0
10220,"baby red & green swiss chard, baby tat soi and spinach",26.22505391408309,0.0,0.0,0.0,0.0,1.0221184730395447,0.14803416720711624,0.25646948293272404,0.15458111205447744,0.0,0.0,0.0,0.0,-3.0,-3.0
10233,hot sauce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33471764564859846,0.0,0.0,0.0,8.0,8.0
10698,salt free seasoning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10755,"brooklyn brine co., hop- pickle",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
10944,berry cool fruit drink,15.615294497768796,0.0,0.0,0.0,0.0,0.7967878344804535,0.5254579918831959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11042,celery salt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4050871610932432,0.21121765428070613,0.0,0.0,10.0,10.0
11043,organic italian herb blend seasoning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11044,cooking organic seasoning lemon pepper with lemon peel,0.0,0.0,0.0,0.0,0.0,2.083753106091978,0.7228333512506424,0.0,0.0,0.4050507822625018,0.21121724594870886,0.0,0.0,18.0,18.0
11045,taco seasoning,20.915285161634436,0.0,0.0,0.0,0.0,0.0,0.0,0.2634202349280369,0.0,0.3792276982896219,0.12212326897719115,0.0,0.0,6.0,6.0
11046,tandoori spice,0.0,0.0,0.0,0.0,0.0,2.083753106091978,0.0,0.0,0.0,0.4049245644660488,0.21121188929141577,0.0,0.0,10.0,10.0
11047,chesapeake bay seafood seasoning,0.0,0.0,0.0,0.0,0.0,2.2144411504719503,0.0,0.0,0.0,0.4050507822625018,0.21121724594870886,0.0,0.0,10.0,10.0
11048,peruvian barbeque,0.0,0.0,0.0,0.0,0.0,2.083753106091978,0.0,0.0,0.0,0.4050294456120726,0.21121675864761874,0.0,0.0,10.0,10.0
11049,garlic and pepper seasoning,0.0,0.0,0.0,0.0,0.0,2.170435471217657,0.7244921194158813,0.0,0.0,0.4048776662676986,0.2112084357490922,0.0,0.0,20.0,20.0
11050,cooking za'atar - organic seasoning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4035410280323511,0.21081308461759846,0.0,0.0,10.0,10.0
11051,"cooking organic seasoning, peppercorn blend",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11052,maya coffee rub,0.0,0.0,0.0,0.0,0.0,1.9841491749397715,0.7201487195328798,0.0,0.0,0.4050273971269583,0.2112167025958584,0.0,0.0,16.0,16.0
11053,latin all-purpose organic seasoning,0.0,0.0,0.0,0.0,0.0,1.9841491749397715,0.0,0.0,0.0,0.4050813173268988,0.21121762646347114,0.0,0.0,10.0,10.0
11055,latin seasoning,0.0,0.0,0.0,0.0,0.0,1.9413153918896289,0.0,0.0,0.0,0.40508096990606485,0.21121762433193655,0.0,0.0,10.0,10.0
11058,curry powder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11061,red chili powder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40433061803989384,0.21111403548928012,0.0,0.0,10.0,10.0
11104,asparagus spears,26.22505391408309,0.0,0.0,0.0,0.0,1.0365477310301883,0.5103330062471103,0.13203395991155717,0.15467575594782165,0.0,0.0,0.0,0.0,-2.0,-2.0
11212,recipe ready grilling blend,25.53164104209221,0.0,0.0,0.0,0.0,1.1791904324256202,0.49171871603492123,0.08012612353151945,0.08848552912877011,0.0,0.0,0.0,0.0,-1.0,-1.0
